movieId,title,cluster_no
6780,"Brief History of Time, A",11
6782,Leningrad Cowboys Go America,1
6783,"Rules of the Game, The (La règle du jeu)",16
6785,Seven Brides for Seven Brothers,5
6786,Kiss of the Spider Woman,0
6787,All the President's Men,15
6788,Angie,10
6789,"Apartment, The (Appartement, L')",13
6790,Avalon,0
6791,Babette's Feast (Babettes gæstebud),0
6793,Beethoven,16
6794,Beethoven's 2nd,1
6796,Boyz N the Hood,6
6797,Bugsy,6
6798,Bugsy Malone,1
6800,Cobra,9
6803,Phenomena (a.k.a. Creepers),3
6804,Crimewave,1
6807,Monty Python's The Meaning of Life,1
6808,Where Eagles Dare,14
6809,Tightrope,3
6810,Sleeping with the Enemy,15
6811,PCU,1
6812,"Rookie, The",2
6814,City Heat,1
6816,Three O'Clock High,1
6817,"White Hunter, Black Heart",0
6818,Come and See (Idi i smotri),0
6820,Ginger Snaps,15
6821,More American Graffiti,1
6827,It's Pat,1
6832,Regarding Henry,0
6835,Alien Contamination,7
6836,"Amazing Transparent Man, The",8
6837,Love Affair,10
6849,Scrooge,0
6850,Leap of Faith,16
6851,"Gas, Food, Lodging",13
6852,In Cold Blood,6
6853,Campus Man,1
6856,Yankee Doodle Dandy,0
6857,Ninja Scroll (Jûbei ninpûchô),14
6858,Knife in the Water (Nóz w wodzie),0
6860,Mobsters,6
6862,Out of Time,6
6863,School of Rock,1
6867,"Station Agent, The",16
6868,Wonderland,6
6869,Bus 174 (Ônibus 174),11
6870,Mystic River,6
6872,"House of the Dead, The",7
6873,Intolerable Cruelty,5
6874,Kill Bill: Vol. 1,9
6879,Runaway Jury,15
6880,"Texas Chainsaw Massacre, The",17
6881,Pieces of April,16
6882,Returner (Ritaanaa),14
6883,Sylvia,13
6884,Veronica Guerin,6
6885,In the Cut,6
6886,Beyond Borders,13
6887,Radio,0
6888,Scary Movie 3,1
6889,Brother Bear,4
6890,Elephant,0
6893,"Italian Job, The",9
6898,Sweet Sixteen,0
6899,Alien from L.A.,8
6902,Interstate 60,15
6909,"Eye, The (Gin gwai) (Jian gui)",3
6911,"Jolson Story, The",11
6912,You'll Never Get Rich,5
6918,"Unvanquished, The (Aparajito)",0
6920,"Cercle Rouge, Le (Red Circle, The)",6
6927,"Human Stain, The",13
6932,Shattered Glass,6
6934,"Matrix Revolutions, The",2
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup)",11
6936,Elf,12
6938,Billabong Odyssey,11
6939,Gloomy Sunday (Ein Lied von Liebe und Tod),13
6942,Love Actually,10
6944,Father of the Bride,1
6945,My Architect: A Son's Journey,11
6946,Looney Tunes: Back in Action,4
6947,Master and Commander: The Far Side of the World,0
6948,Tupac: Resurrection,11
6949,"Big Empty, The",1
6950,"Missing, The",3
6951,"Cat in the Hat, The",1
6952,Gothika,3
6953,21 Grams,6
6954,"Barbarian Invasions, The (Les invasions barbares)",10
6957,Bad Santa,1
6958,"Haunted Mansion, The",12
6959,Timeline,14
6961,Damage (Fatale),0
6962,OT: Our Town,11
6963,Devil's Playground,11
6965,Journeys with George,11
6966,Darkman,9
6967,Dead of Night,17
6969,"Dernier Combat, Le (Last Battle, The)",0
6970,Desk Set,5
6971,Europa (Zentropa),15
6973,Final Analysis,13
6974,"Freshman, The",1
6975,Funny Games,15
6978,Slacker,16
6979,WarGames,15
6981,"Ordet (Word, The)",0
6982,Forbidden Games (Jeux interdits),0
6983,Jane Eyre,13
6984,"Tale of Two Cities, A",0
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La)",0
6986,Ben-Hur: A Tale of the Christ,13
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das)",17
6989,Gorky Park,6
6990,The Great Train Robbery,9
6992,Guarding Tess,16
6993,Hannah and Her Sisters,10
6994,"Hard Way, The",1
6996,Highlander II: The Quickening,7
6997,Hoffa,6
6998,House of Cards,0
6999,Housesitter,5
7000,Hudson Hawk,14
7001,Invasion of the Body Snatchers,8
7004,Kindergarten Cop,9
7005,King Ralph,1
7007,"Last Boy Scout, The",9
7008,Last Tango in Paris (Ultimo tango a Parigi),13
7009,Lorenzo's Oil,0
7010,"Lover, The (Amant, L')",13
7012,Mr. Destiny,1
7013,"Night of the Hunter, The",15
7015,Only the Lonely,5
7016,Over the Top,0
7017,Passenger 57,2
7018,Presumed Innocent,6
7019,Project X,16
7020,Proof,10
7022,Battle Royale (Batoru rowaiaru),15
7023,"Wedding Banquet, The (Xi yan)",10
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma)",0
7025,"Midnight Clear, A",0
7026,Summer School,1
7027,Silverado,7
7028,Quick Change,1
7030,Radio Flyer,0
7031,"Real McCoy, The",9
7032,Revenge,13
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success)",5
7034,Show Me Love (Fucking Åmål),13
7036,Teen Wolf,1
7037,High Heels (Tacones lejanos),16
7038,Things You Can Tell Just by Looking at Her,13
7040,To Live and Die in L.A.,9
7041,Trapped in Paradise,1
7044,Wild at Heart,6
7045,"Witches, The",4
7046,"Witches of Eastwick, The",3
7047,Year of the Dragon,9
7048,Nothing to Lose,14
7049,Flying Down to Rio,5
7050,Follow the Fleet,5
7051,"What's New, Pussycat",1
7052,Mary of Scotland,0
7053,Roberta,5
7054,Little Women,0
7055,Swing Time,5
7056,"Public Enemy, The",9
7057,"Midsummer Night's Dream, A",5
7058,Life with Father,1
7059,National Velvet,0
7060,Jesus Christ Superstar,0
7061,Dark Victory,13
7062,Birdman of Alcatraz,0
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)",0
7064,Beauty and the Beast (La belle et la bête),0
7065,"Birth of a Nation, The",0
7067,Juliet of the Spirits (Giulietta degli spiriti),10
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The)",0
7070,Red River,14
7071,"Woman Under the Influence, A",0
7072,Stagecoach,13
7073,"Shot in the Dark, A",1
7074,"Navigator, The",1
7075,"Court Jester, The",1
7076,Bullitt,9
7078,Jezebel,0
7079,"Hunchback of Notre Dame, The",0
7080,42nd Street,13
7082,That Touch of Mink,5
7083,Sweet Dreams,0
7084,"Play It Again, Sam",5
7085,Send Me No Flowers,5
7086,Pygmalion,16
7087,"Passage to India, A",0
7088,Black Orpheus (Orfeu Negro),13
7089,Amarcord,16
7090,Hero (Ying xiong),14
7091,Horse Feathers,1
7092,Anna Karenina,13
7093,"Front Page, The",1
7096,Rivers and Tides,11
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika),4
7101,Doc Hollywood,5
7102,Dragnet,16
7103,Madhouse,1
7104,1941,1
7107,Foul Play,1
7108,Crime Story (Zhong an zu),9
7109,Beyond the Clouds (Al di là delle nuvole),13
7114,"Collector, The",15
7115,Deep Red (Profondo rosso),3
7116,Diabolique (Les diaboliques),3
7117,Leprechaun,1
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa),0
7121,Adam's Rib,5
7122,King of Hearts,16
7123,Naked Lunch,0
7124,Grass,11
7125,Spring Forward,0
7127,Run,15
7131,"Summer Place, A",0
7132,"Night at the Opera, A",5
7134,"Element of Crime, The (Forbrydelsens Element)",15
7137,"Cooler, The",10
7139,In America,13
7141,My Flesh and Blood,11
7142,Honey,13
7143,"Last Samurai, The",14
7147,Big Fish,13
7149,Something's Gotta Give,10
7150,Stuck on You,1
7151,Girl with a Pearl Earring,13
7153,"Lord of the Rings: The Return of the King, The",14
7154,Mona Lisa Smile,13
7155,Calendar Girls,1
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",11
7158,House of Sand and Fog,0
7160,Monster,6
7161,Cheaper by the Dozen,1
7162,Cold Mountain,13
7163,Paycheck,2
7164,Peter Pan,14
7165,"Company, The",0
7167,Japanese Story,0
7169,Chasing Liberty,5
7171,Aileen: Life and Death of a Serial Killer,11
7173,Along Came Polly,5
7175,Torque,9
7176,Crimson Gold (Talaye sorgh),0
7177,Osama,0
7178,"Great Gatsby, The",0
7179,Wuthering Heights,13
7181,Ship of Fools,0
7184,This Property is Condemned,13
7190,Jane Eyre,0
7191,Blame It on the Bellboy,1
7192,Only the Strong,7
7193,"Adventures of Ford Fairlane, The",1
7202,Beyond Re-Animator,17
7205,"Wind and the Lion, The",11
7206,Mon Oncle (My Uncle),1
7208,Dr. Jekyll and Mr. Hyde,0
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les)",1
7211,People Will Talk,5
7212,I Was a Male War Bride,5
7215,To Have and Have Not,13
7216,High Sierra,6
7217,Dark Passage,6
7218,"Ox-Bow Incident, The",0
7219,They Drive by Night,0
7222,Reefer Madness (a.k.a. Tell Your Children),16
7223,D.O.A.,0
7225,Pumping Iron,11
7228,Cool World,12
7234,"Strada, La",0
7235,Ichi the Killer (Koroshiya 1),9
7236,"Boy and His Dog, A",8
7238,Ashes and Diamonds (Popiól i diament),0
7243,Intolerance: Love's Struggle Throughout the Ages,0
7245,Tormented,3
7247,Chitty Chitty Bang Bang,12
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The)",14
7251,Where the Day Takes You,0
7254,The Butterfly Effect,15
7255,Win a Date with Tad Hamilton!,5
7256,Touching the Void,11
7257,"Big Bounce, The",6
7258,"Perfect Score, The",1
7259,You Got Served,0
7260,Latter Days,10
7261,Barbershop 2: Back in Business,1
7262,Catch That Kid,14
7263,Miracle,0
7264,An Amazing Couple,5
7265,"Dreamers, The",0
7266,"Lost Skeleton of Cadavra, The",8
7282,"Hip Hop Witch, Da",3
7285,Thirteen,0
7292,Best Defense,1
7293,50 First Dates,5
7294,Welcome to Mooseport,1
7297,Kitchen Stories (Salmer fra kjøkkenet),16
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran),0
7301,Diary of a Country Priest (Journal d'un curé de campagne),0
7302,"Thief of Bagdad, The",14
7303,The Diary of Anne Frank,0
7304,Allegro non troppo,12
7305,Black Widow,6
7306,"Herod's Law (Ley de Herodes, La)",1
7307,Flesh & Blood,14
7308,King Solomon's Mines,1
7310,Raw Deal,7
7311,"Goodbye, Mr. Chips",13
7312,"Follow Me, Boys!",16
7315,Against the Ropes,16
7316,Confessions of a Teenage Drama Queen,1
7317,EuroTrip,1
7318,"Passion of the Christ, The",0
7319,Club Dread,1
7320,Dirty Dancing: Havana Nights,13
7321,Twisted,3
7323,"Good bye, Lenin!",16
7324,Hidalgo,0
7325,Starsky & Hutch,9
7326,"Reckoning, The",6
7327,Persona,0
7328,"Passion of Anna, The (Passion, En)",0
7333,"Corbeau, Le (Raven, The)",6
7335,Pickup on South Street,11
7336,"Damned, The (La Caduta degli dei)",0
7340,Just One of the Guys,1
7344,"Wrong Arm of the Law, The",1
7345,Agent Cody Banks 2: Destination London,14
7346,"Girl Next Door, The",5
7347,Secret Window,3
7348,Spartan,3
7349,Broken Wings (Knafayim Shvurot),0
7352,Wilbur Wants to Kill Himself,10
7354,Mad Dog and Glory,10
7357,Peyton Place,13
7360,Dawn of the Dead,15
7361,Eternal Sunshine of the Spotless Mind,13
7362,Taking Lives,6
7364,Intermission,16
7366,Jersey Girl,10
7367,"Ladykillers, The",1
7368,Never Die Alone,6
7369,Scooby-Doo 2: Monsters Unleashed,12
7371,Dogville,15
7372,Ned Kelly,0
7373,Hellboy,14
7375,"Prince & Me, The",5
7376,Walking Tall,7
7377,"United States of Leland, The",6
7379,The Alamo,0
7380,Ella Enchanted,5
7381,"Whole Ten Yards, The",9
7382,I'm Not Scared (Io non ho paura),15
7386,"Ten Commandments, The",0
7387,Dawn of the Dead,0
7390,Prey for Rock & Roll,0
7394,Those Magnificent Men in Their Flying Machines,14
7395,Cheaper by the Dozen,16
7396,Scenes From a Marriage (Scener ur ett äktenskap),0
7411,Munchies,1
7414,Going in Style,16
7419,After Hours,1
7438,Kill Bill: Vol. 2,15
7439,"Punisher, The",9
7440,Paper Clips,11
7443,This So-Called Disaster,11
7444,13 Going on 30,5
7445,Man on Fire,9
7448,Envy,1
7449,Godsend,15
7450,Laws of Attraction,5
7451,Mean Girls,1
7454,Van Helsing,14
7455,"Mudge Boy, The",0
7457,Breakin' All the Rules,5
7458,Troy,14
7459,Carandiru,6
7460,Coffee and Cigarettes,16
7477,Eye See You (D-Tox),3
7479,Watch on the Rhine,0
7481,Enemy Mine,0
7482,Enter the Dragon,9
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit),13
7487,Henry & June,0
7492,Martin,0
7493,"Three Faces of Eve, The",0
7541,100 Girls,5
7560,Fail-Safe,15
7561,Paperhouse,3
7562,Dobermann,9
7564,Kwaidan (Kaidan),17
7566,28 Up,11
7569,You Only Live Twice,2
7570,Octopussy,2
7572,Wit,0
7573,Never Say Never Again,2
7579,Pride and Prejudice,10
7581,"Fountainhead, The",0
7584,Woman of the Year,5
7587,"Samouraï, Le (Godson, The)",6
7614,Oklahoma!,13
7615,Desert Hearts,0
7616,Body Double,3
7618,Chaplin,0
7619,"Miracle Worker, The",0
7620,Monster in a Box,16
7624,School Ties,0
7636,Raising Cain,3
7646,Rose Red,3
7647,Noises Off...,1
7649,Babylon 5: In the Beginning,8
7650,"Witchfinder General (Conquerer Worm, The)",17
7657,Versus,17
7669,Pride and Prejudice,13
7698,"China Syndrome, The",15
7700,"Wages of Fear, The (Salaire de la peur, Le)",2
7701,Look Who's Talking Too,5
7702,"Bells of St. Mary's, The",0
7704,"Delta Force, The",7
7705,Pat and Mike,5
7706,Animal Crackers,1
7707,"He Said, She Said",10
7708,Bedazzled,1
7713,Cat People,15
7714,Camelot,13
7716,"Lonely Guy, The",1
7720,"Four Musketeers, The",5
7727,Protocol,1
7728,"Postman Always Rings Twice, The",6
7730,Matinee,16
7742,Baxter,0
7743,Explorers,4
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte)",0
7748,Pierrot le fou,6
7749,Weekend (a.k.a. Le Week-end) (Week End),0
7753,Tuesdays with Morrie,0
7756,Alexander Nevsky (Aleksandr Nevskiy),0
7757,Jason and the Argonauts,14
7762,"Tinker, Tailor, Soldier, Spy",15
7766,Throne of Blood (Kumonosu jô),15
7767,"Best of Youth, The (La meglio gioventù)",0
7772,Undercurrent,3
7773,"Bang, Bang, You're Dead",0
7781,Twister,1
7782,Sniper,0
7786,Genghis Blues,11
7789,"11'09""01 - September 11",0
7792,"Parallax View, The",3
7802,"Warriors, The",9
7810,Babylon 5: A Call to Arms,8
7811,Babylon 5: The River of Souls,0
7812,Babylon 5: Thirdspace,0
7815,True Stories,1
7820,"Virgin Spring, The (Jungfrukällan)",6
7822,Mogambo,13
7826,"Secret Life of Walter Mitty, The",5
7831,Another Thin Man,10
7832,"Thin Man Goes Home, The",1
7833,Shadow of the Thin Man,1
7834,After the Thin Man,5
7835,Song of the Thin Man,10
7839,Love Crazy,1
7840,Gunga Din,1
7841,Children of Dune,8
7842,Dune,0
7843,Lammbock,1
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)",1
7845,Tremors II: Aftershocks,8
7846,Tremors 3: Back to Perfection,8
7879,Notorious C.H.O.,1
7882,The Plague of the Zombies,17
7883,I Walked with a Zombie,0
7884,Highway 61,1
7888,How to Succeed in Business Without Really Trying,1
7889,Pat Garrett and Billy the Kid,11
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L')",8
7894,"Duck, You Sucker",7
7895,Bring Me the Head of Alfredo Garcia,6
7896,Ride the High Country,0
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi),7
7900,Frankenstein Must Be Destroyed,8
7916,Gidget,1
7920,Desperate Living,1
7924,Stray Dog (Nora inu),15
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin)",14
7926,High and Low (Tengoku to jigoku),6
7930,"People Under the Stairs, The",3
7932,Dark Days,11
7934,Zelig,1
7936,Shame (Skammen),0
7937,"Silence, The (Tystnaden)",0
7938,Winter Light (Nattvardsgästerna),0
7939,Through a Glass Darkly (Såsom i en spegel),0
7940,The Magician,0
7943,"Killers, The",6
7944,"Night of the Iguana, The",15
7951,Nightbreed,17
7976,Ken Park,0
7979,Monterey Pop,11
7980,"Bridge Too Far, A",0
7981,Infernal Affairs (Mou gaan dou),6
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon)",15
7983,Broadway Danny Rose,1
7984,From Beyond,8
7986,Robot Jox,8
7987,Dolls,17
7988,Space Truckers,1
7991,Death Race 2000,7
7993,"Bucket Of Blood, A",1
8008,Brigadoon,13
8010,"Power of One, The",0
8011,"Weather Underground, The",11
8012,Kikujiro (Kikujirô no natsu),16
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)",0
8015,"Phantom Tollbooth, The",4
8016,"Getaway, The",9
8019,Dark Water (Honogurai mizu no soko kara),15
8024,"Thing Called Love, The",10
8025,The Thief,0
8033,How to Steal a Million,5
8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La)",3
8042,Mean Streets,6
8043,Jack the Bear,16
8044,I Am a Fugitive from a Chain Gang,6
8045,Hamburger Hill,0
8057,Sweet Bird of Youth,0
8092,Frankenstein Unbound,8
8093,Shiri (Swiri),15
8094,Bad Day at Black Rock,15
8117,In China They Eat Dogs (I Kina spiser de hunde),1
8118,Delta Force 2 (Delta Force 2: The Colombian Connection),2
8119,Crossroads,0
8121,"Seducing Doctor Lewis (Grande séduction, La)",1
8125,Sunrise: A Song of Two Humans,13
8126,Shock Corridor,0
8128,Au revoir les enfants,0
8131,Pursuit of Happiness,5
8132,Gladiator,0
8136,Indestructible Man,8
8137,"Wasp Woman, The",8
8138,Attack of the Giant Leeches,8
8142,Dead or Alive: Hanzaisha,9
8143,Lola Montès,0
8147,Charly,0
8153,Lust for Life,0
8154,"Dolce Vita, La",0
8157,Jin Roh: The Wolf Brigade (Jin-Rô),4
8158,Rush,6
8167,Captain Blood,14
8169,*batteries not included,12
8183,Educating Rita,16
8188,Sansho the Bailiff (Sanshô dayû),0
8189,Zazie dans le métro,1
8190,"Americanization of Emily, The",16
8191,Anne of the Thousand Days,0
8195,"Avventura, L' (Adventure, The)",13
8196,Beyond the Valley of the Dolls,1
8197,Hiroshima Mon Amour,13
8199,Ugetsu (Ugetsu monogatari),15
8207,"Day of the Jackal, The",6
8225,Night of the Living Dead,17
8228,"Maltese Falcon, The (a.k.a. Dangerous Female)",11
8232,I Love You Again,16
8235,Safety Last!,5
8236,While the City Sleeps,0
8238,Little Murders,1
8239,Viridiana,16
8241,Masterminds,2
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),9
8254,Arizona Dream,10
8261,3 Women (Three Women),0
8264,Grey Gardens,11
8266,Purple Rain,0
8268,Point of No Return,2
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse)",10
8275,College,1
8290,Mitchell,9
8293,Used People,16
8302,"Front Page, The",10
8327,Dolls,13
8331,"Man Who Came to Dinner, The",1
8335,Make Way for Tomorrow,0
8336,"Major and the Minor, The",5
8337,"Caine Mutiny, The",0
8338,Black Narcissus,0
8340,Escape from Alcatraz,15
8341,Oliver Twist,6
8360,Shrek 2,12
8361,"Day After Tomorrow, The",2
8362,Raising Helen,10
8363,Soul Plane,1
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass),0
8366,Saved!,16
8368,Harry Potter and the Prisoner of Azkaban,4
8369,Mindhunters,9
8370,"Blind Swordsman: Zatoichi, The (Zatôichi)",9
8371,"Chronicles of Riddick, The",2
8372,Garfield: The Movie,12
8373,"Stepford Wives, The",1
8375,"Hunting of the President, The",11
8376,Napoleon Dynamite,1
8378,"Doctor, The",0
8379,"Dresser, The",0
8380,Father Hood,1
8382,Hello Again,1
8383,Hope Springs,5
8385,Lover Come Back,5
8387,Police Academy: Mission to Moscow,1
8391,Big Wednesday,16
8402,Book of Love,5
8405,Hour of the Wolf (Vargtimmen),0
8410,Suddenly,6
8424,"Divorcee, The",13
8425,Meet the Applegates,1
8426,Robot Carnival (Roboto kânibauru),16
8427,Americathon,1
8446,Sands of Iwo Jima,13
8447,This Island Earth,8
8450,Anthony Adverse,13
8451,Blackboard Jungle,0
8454,Luna Papa,16
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto),6
8458,To Each His Own,0
8459,"Heiress, The",13
8461,Dragon Seed,0
8462,Executive Suite,0
8463,Johnny Belinda,0
8464,Super Size Me,16
8465,Johnny Eager,13
8477,"Jetée, La",8
8481,Northwest Passage,2
8482,"Picture of Dorian Gray, The",17
8484,"Human Condition I, The (Ningen no joken I)",0
8487,Please Don't Eat the Daisies,1
8491,White Heat,6
8492,"Christmas Carol, A (Scrooge)",0
8493,Memphis Belle,0
8494,"Cincinnati Kid, The",0
8495,Animal Factory,6
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira),7
8501,"Hitcher, The",2
8502,Show Boat,13
8506,Fear X,3
8507,Freaks,6
8511,"Immigrant, The",1
8512,Silent Movie,1
8518,Anna Christie,0
8521,Dr. Jekyll and Mr. Hyde,0
8526,Around the World in 80 Days,12
8528,Dodgeball: A True Underdog Story,1
8529,"Terminal, The",10
8530,Dear Frankie,13
8531,White Chicks,9
8532,"Door in the Floor, The",0
8533,"Notebook, The",13
8534,Two Brothers (Deux frères),4
8535,De-Lovely,0
8542,"Day at the Races, A",1
8571,Bob & Carol & Ted & Alice,16
8574,"Claymation Christmas Celebration, A",12
8575,"Happenstance (Battement d'ailes du papillon, Le)",16
8577,Comandante,11
8578,Undead,7
8580,Into the Woods,12
8581,Pirates of Silicon Valley,0
8582,Manufacturing Consent: Noam Chomsky and the Media,11
8587,Mayor of the Sunset Strip,11
8588,Killing Me Softly,15
8591,"Philadelphia Experiment, The",0
8593,Juice,9
8596,Revenge of the Pink Panther,1
8600,Angels with Dirty Faces,6
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège),16
8604,Taxi,1
8605,Taxi 3,1
8607,Tokyo Godfathers,4
8609,Our Hospitality,1
8610,All of Me,1
8611,"Farmer's Daughter, The",1
8614,Overboard,5
8617,Butterfield 8,0
8620,"Exterminating Angel, The (Ángel exterminador, El)",16
8622,Fahrenheit 9/11,11
8623,Roxanne,5
8626,Dr. Terror's House of Horrors,8
8632,Secret Society,1
8633,"Last Starfighter, The",14
8636,Spider-Man 2,14
8638,Before Sunset,13
8640,King Arthur,14
8641,Anchorman: The Legend of Ron Burgundy,1
8643,"Cinderella Story, A",5
8644,"I, Robot",2
8645,"Maria Full of Grace (Maria, Llena eres de gracia)",6
8650,Long Day's Journey Into Night,0
8656,"Short Film About Killing, A (Krótki film o zabijaniu)",6
8665,"Bourne Supremacy, The",9
8666,Catwoman,9
8667,A Home at the End of the World,13
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse)",3
8677,Flash Gordon Conquers the Universe,7
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)",0
8685,"Miracle of Marcelino, The (Marcelino pan y vino)",16
8690,Slaughterhouse-Five,16
8695,"Bachelor and the Bobby-Soxer, The",1
8711,Mr. Blandings Builds His Dream House,1
8712,My Favorite Wife,5
8713,"New Adventures of Pippi Longstocking, The",4
8714,Night and Day,0
8718,"Snake Pit, The",0
8720,"Super, The",1
8724,"Leopard, The (Gattopardo, Il)",0
8727,"Day of the Locust, The",0
8730,To End All Wars,0
8738,"Woman Is a Woman, A (femme est une femme, Une)",10
8743,Biggles,4
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani)",1
8753,Unprecedented: The 2000 Presidential Election,11
8754,"Prime of Miss Jean Brodie, The",0
8755,My Voyage to Italy (Il mio viaggio in Italia),11
8765,This Gun for Hire,6
8771,Sherlock Holmes: Terror by Night,6
8772,"Spy Who Came in from the Cold, The",15
8773,Sherlock Holmes and the Secret Weapon,6
8774,Sherlock Holmes: The Woman in Green,11
8778,Sherlock Holmes: Dressed to Kill,6
8781,"Manchurian Candidate, The",3
8782,Thunderbirds,14
8783,"Village, The",15
8784,Garden State,10
8795,Musa the Warrior (Musa),14
8796,"Funny Thing Happened on the Way to the Forum, A",1
8798,Collateral,9
8799,Little Black Book,5
8800,Code 46,8
8804,"Story of Women (Affaire de femmes, Une)",0
8807,Harold and Kumar Go to White Castle,1
8808,"Princess Diaries 2: Royal Engagement, The",5
8809,Danny Deckchair,5
8810,AVP: Alien vs. Predator,2
8813,We Don't Live Here Anymore,0
8814,Without a Paddle,1
8815,Exorcist: The Beginning,3
8827,"Bill Cosby, Himself",1
8830,Anacondas: The Hunt for the Blood Orchid,8
8831,Suspect Zero,6
8832,Warriors of Heaven and Earth (Tian di ying xiong),14
8833,Vanity Fair,13
8835,Paparazzi,15
8836,Wicker Park,13
8838,Alice Doesn't Live Here Anymore,13
8840,Who's That Knocking at My Door?,0
8844,Camera Buff (Amator),0
8848,"Vitelloni, I (a.k.a. The Young and the Passionate)",0
8860,Cellular,9
8861,Resident Evil: Apocalypse,2
8864,Mr. 3000,16
8865,Sky Captain and the World of Tomorrow,14
8866,Wimbledon,5
8869,First Daughter,5
8870,"Forgotten, The",15
8873,"Motorcycle Diaries, The (Diarios de motocicleta)",0
8874,Shaun of the Dead,1
8875,"Come Back, Little Sheba",0
8879,Murder on the Orient Express,6
8880,Mask,0
8894,Orca: The Killer Whale,15
8905,1492: Conquest of Paradise,0
8906,Cannibal Holocaust,17
8907,Shark Tale,12
8908,Ladder 49,15
8910,I Heart Huckabees,1
8911,Raise Your Voice,13
8912,Taxi,1
8914,Primer,0
8915,Stage Beauty,0
8916,Shall We Dance?,5
8917,Team America: World Police,14
8918,Eulogy,16
8919,P.S.,10
8920,"Country Girl, The",0
8921,"Rose Tattoo, The",13
8928,"Fearless Vampire Killers, The",1
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le)",16
8934,Bebe's Kids,12
8937,Friday Night Lights,0
8938,Tarnation,11
8939,"Final Cut, The",8
8943,Being Julia,16
8946,Surviving Christmas,1
8947,"Grudge, The",3
8948,Alfie,10
8949,Sideways,10
8950,The Machinist,15
8951,Vera Drake,0
8952,Falling Angels,0
8954,Lightning in a Bottle,11
8955,Undertow,6
8957,Saw,3
8958,Ray,0
8959,Birth,0
8961,"Incredibles, The",12
8964,Callas Forever,0
8965,"Polar Express, The",4
8966,Kinsey,0
8967,Seed of Chucky (Child's Play 5),1
8968,After the Sunset,9
8969,Bridget Jones: The Edge of Reason,10
8970,Finding Neverland,0
8972,National Treasure,2
8973,Bad Education (La mala educación),15
8974,"SpongeBob SquarePants Movie, The",12
8977,Alexander,14
8978,Christmas with the Kranks,1
8979,Guerrilla: The Taking of Patty Hearst,11
8981,Closer,13
8982,I Am David,0
8983,House of Flying Daggers (Shi mian mai fu),13
8984,Ocean's Twelve,9
8985,Blade: Trinity,3
8987,Bush's Brain,11
8989,Damn Yankees!,1
8998,That's Entertainment,11
9004,D.A.R.Y.L.,4
9005,Fire in the Sky,0
9008,"Invisible Man Returns, The",8
9010,Love Me If You Dare (Jeux d'enfants),13
9018,Control Room,11
25746,"Hunchback of Notre Dame, The",0
25750,Sherlock Jr.,5
25752,"Freshman, The",1
25753,Greed,0
25757,"Jazz Singer, The",13
25769,"Steamboat Bill, Jr.",5
25771,"Andalusian Dog, An (Chien andalou, Un)",11
25773,Little Caesar,6
25782,Boudu Saved From Drowning (Boudu sauvé des eaux),1
25788,Scarface,6
25795,Dinner at Eight,10
25797,Gold Diggers of 1933,11
25805,"Atalante, L'",10
25825,Fury,0
25826,Libeled Lady,5
25827,Mr. Deeds Goes to Town,5
25833,Camille,13
25834,Captains Courageous,0
25841,Stage Door,0
25850,Holiday,10
25855,"Roaring Twenties, The",6
25856,Wuthering Heights,13
25865,"Letter, The",0
